"bulletin","ind","values","url","download_date","path_file","in_db"
"1735","Data (XLS)","12/01/2015","http://ec.europa.eu/energy/observatory/reports/2015_01_12_raw_data_1735.xls","2023-02-14","./data/raw/2015_01_12_raw_data_1735.xls",TRUE
"1736","Data (XLS)","19/01/2015","http://ec.europa.eu/energy/observatory/reports/2015_01_19_raw_data_1736.xls","2023-02-14","./data/raw/2015_01_19_raw_data_1736.xls",TRUE
"1737","Data (XLS)","26/01/2015","http://ec.europa.eu/energy/observatory/reports/2015_01_26_raw_data_1737.xls","2023-02-14","./data/raw/2015_01_26_raw_data_1737.xls",TRUE
"1738","Data (XLS)","02/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_02_raw_data_1738.xls","2023-02-14","./data/raw/2015_02_02_raw_data_1738.xls",TRUE
"1739","Data (XLS)","09/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_09_raw_data_1739.xls","2023-02-14","./data/raw/2015_02_09_raw_data_1739.xls",TRUE
"1740","Data (XLS)","16/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_16_raw_data_1740.xls","2023-02-14","./data/raw/2015_02_16_raw_data_1740.xls",TRUE
"1741","Data (XLS)","23/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_23_raw_data_1741.xls","2023-02-14","./data/raw/2015_02_23_raw_data_1741.xls",TRUE
"1742","Data (XLS)","02/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_02_raw_data_1742.xls","2023-02-14","./data/raw/2015_03_02_raw_data_1742.xls",TRUE
"1743","Data (XLS)","09/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_09_raw_data_1743.xls","2023-02-14","./data/raw/2015_03_09_raw_data_1743.xls",TRUE
"1744","Data (XLS)","16/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_16_raw_data_1744.xls","2023-02-14","./data/raw/2015_03_16_raw_data_1744.xls",TRUE
"1745","Data (XLS)","23/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_23_raw_data_1745.xls","2023-02-14","./data/raw/2015_03_23_raw_data_1745.xls",TRUE
"1746","Data (XLS)","30/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_30_raw_data_1746.xls","2023-02-14","./data/raw/2015_03_30_raw_data_1746.xls",TRUE
"1747","Data (XLS)","13/04/2015","http://ec.europa.eu/energy/observatory/reports/2015_04_13_raw_data_1747.xls","2023-02-14","./data/raw/2015_04_13_raw_data_1747.xls",TRUE
"1748","Data (XLS)","20/04/2015","http://ec.europa.eu/energy/observatory/reports/2015_04_20_raw_data_1748.xls","2023-02-14","./data/raw/2015_04_20_raw_data_1748.xls",TRUE
"1749","Data (XLS)","27/04/2015","http://ec.europa.eu/energy/observatory/reports/2015_04_27_raw_data_1749.xls","2023-02-14","./data/raw/2015_04_27_raw_data_1749.xls",TRUE
"1750","Data (XLS)","04/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_04_raw_data_1750.xls","2023-02-14","./data/raw/2015_05_04_raw_data_1750.xls",TRUE
"1751","Data (XLS)","11/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_11_raw_data_1751.xls","2023-02-14","./data/raw/2015_05_11_raw_data_1751.xls",TRUE
"1752","Data (XLS)","18/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_18_raw_data_1752.xls","2023-02-14","./data/raw/2015_05_18_raw_data_1752.xls",TRUE
"1753","Data (XLS)","25/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_25_raw_data_1753.xls","2023-02-14","./data/raw/2015_05_25_raw_data_1753.xls",TRUE
"1754","Data (XLS)","01/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_01_raw_data_1754.xls","2023-02-14","./data/raw/2015_06_01_raw_data_1754.xls",TRUE
"1755","Data (XLS)","08/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_08_raw_data_1755.xls","2023-02-14","./data/raw/2015_06_08_raw_data_1755.xls",TRUE
"1756","Data (XLS)","15/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_15_raw_data_1756.xls","2023-02-14","./data/raw/2015_06_15_raw_data_1756.xls",TRUE
"1757","Data (XLS)","22/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_22_raw_data_1757.xls","2023-02-14","./data/raw/2015_06_22_raw_data_1757.xls",TRUE
"1758","Data (XLS)","29/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_29_raw_data_1758.xls","2023-02-14","./data/raw/2015_06_29_raw_data_1758.xls",TRUE
"1759","Data (XLS)","06/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_06_raw_data_1759.xls","2023-02-14","./data/raw/2015_07_06_raw_data_1759.xls",TRUE
"1760","Data (XLS)","13/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_13_raw_data_1760.xls","2023-02-14","./data/raw/2015_07_13_raw_data_1760.xls",TRUE
"1761","Data (XLS)","20/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_20_raw_data_1761.xls","2023-02-14","./data/raw/2015_07_20_raw_data_1761.xls",TRUE
"1762","Data (XLS)","27/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_27_raw_data_1762.xls","2023-02-14","./data/raw/2015_07_27_raw_data_1762.xls",TRUE
"1763","Data (XLS)","03/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_03_raw_data_1763.xls","2023-02-14","./data/raw/2015_08_03_raw_data_1763.xls",TRUE
"1764","Data (XLS)","10/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_10_raw_data_1764.xls","2023-02-14","./data/raw/2015_08_10_raw_data_1764.xls",TRUE
"1765","Data (XLS)","17/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_17_raw_data_1765.xls","2023-02-14","./data/raw/2015_08_17_raw_data_1765.xls",TRUE
"1766","Data (XLS)","24/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_24_raw_data_1766.xls","2023-02-14","./data/raw/2015_08_24_raw_data_1766.xls",TRUE
"1767","Data (XLS)","31/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_31_raw_data_1767.xls","2023-02-14","./data/raw/2015_08_31_raw_data_1767.xls",TRUE
"1768","Data (XLS)","07/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_07_raw_data_1768.xls","2023-02-14","./data/raw/2015_09_07_raw_data_1768.xls",TRUE
"1769","Data (XLS)","14/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_14_raw_data_1769.xls","2023-02-14","./data/raw/2015_09_14_raw_data_1769.xls",TRUE
"1770","Data (XLS)","21/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_21_raw_data_1770.xls","2023-02-14","./data/raw/2015_09_21_raw_data_1770.xls",TRUE
"1771","Data (XLS)","28/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_28_raw_data_1771.xls","2023-02-14","./data/raw/2015_09_28_raw_data_1771.xls",TRUE
"1772","Data (XLS)","05/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_05_raw_data_1772.xls","2023-02-14","./data/raw/2015_10_05_raw_data_1772.xls",TRUE
"1773","Data (XLS)","12/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_12_raw_data_1773.xls","2023-02-14","./data/raw/2015_10_12_raw_data_1773.xls",TRUE
"1774","Data (XLS)","19/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_19_raw_data_1774.xls","2023-02-14","./data/raw/2015_10_19_raw_data_1774.xls",TRUE
"1775","Data (XLS)","26/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_26_raw_data_1775.xls","2023-02-14","./data/raw/2015_10_26_raw_data_1775.xls",TRUE
"1776","Data (XLS)","02/11/2015","http://ec.europa.eu/energy/observatory/reports/2015_11_02_raw_data_1776.xls","2023-02-14","./data/raw/2015_11_02_raw_data_1776.xls",TRUE
"1777","Data (XLS)","09/11/2015","http://ec.europa.eu/energy/observatory/reports/2015_11_09_raw_data_1777.xls","2023-02-14","./data/raw/2015_11_09_raw_data_1777.xls",TRUE
"1778","Data (XLS)","16/11/2015","http://ec.europa.eu/energy/observatory/reports/2015_11_16_raw_data_1778.xls","2023-02-14","./data/raw/2015_11_16_raw_data_1778.xls",TRUE
"1779","Data (XLS)","23/11/2015","http://ec.europa.eu/energy/observatory/reports/2015_11_23_raw_data_1779.xls","2023-02-14","./data/raw/2015_11_23_raw_data_1779.xls",TRUE
"1780","Data (XLS)","30/11/2015","http://ec.europa.eu/energy/observatory/reports/2015_11_30_raw_data_1780.xls","2023-02-14","./data/raw/2015_11_30_raw_data_1780.xls",TRUE
"1781","Data (XLS)","07/12/2015","http://ec.europa.eu/energy/observatory/reports/2015_12_07_raw_data_1781.xls","2023-02-14","./data/raw/2015_12_07_raw_data_1781.xls",TRUE
"1782","Data (XLS)","14/12/2015","http://ec.europa.eu/energy/observatory/reports/2015_12_14_raw_data_1782.xls","2023-02-14","./data/raw/2015_12_14_raw_data_1782.xls",TRUE
"1783","Data (XLS)","04/01/2016","http://ec.europa.eu/energy/observatory/reports/2016_01_04_raw_data_1783.xls","2023-02-14","./data/raw/2016_01_04_raw_data_1783.xls",TRUE
"1784","Data (XLS)","11/01/2016","http://ec.europa.eu/energy/observatory/reports/2016_01_11_raw_data_1784.xls","2023-02-14","./data/raw/2016_01_11_raw_data_1784.xls",TRUE
"1785","Data (XLS)","18/01/2016","http://ec.europa.eu/energy/observatory/reports/2016_01_18_raw_data_1785.xls","2023-02-14","./data/raw/2016_01_18_raw_data_1785.xls",TRUE
"1786","Data (XLS)","25/01/2016","http://ec.europa.eu/energy/observatory/reports/2016_01_25_raw_data_1786.xls","2023-02-14","./data/raw/2016_01_25_raw_data_1786.xls",TRUE
"1787","Data (XLS)","01/02/2016","http://ec.europa.eu/energy/observatory/reports/2016_02_01_raw_data_1787.xls","2023-02-14","./data/raw/2016_02_01_raw_data_1787.xls",TRUE
"1788","Data (XLS)","08/02/2016","http://ec.europa.eu/energy/observatory/reports/2016_02_08_raw_data_1788.xls","2023-02-14","./data/raw/2016_02_08_raw_data_1788.xls",TRUE
"1789","Data (XLS)","15/02/2016","http://ec.europa.eu/energy/observatory/reports/2016_02_15_raw_data_1789.xls","2023-02-14","./data/raw/2016_02_15_raw_data_1789.xls",TRUE
"1790","Data (XLS)","22/02/2016","http://ec.europa.eu/energy/observatory/reports/2016_02_22_raw_data_1790.xls","2023-02-14","./data/raw/2016_02_22_raw_data_1790.xls",TRUE
"1791","Data (XLS)","29/02/2016","http://ec.europa.eu/energy/observatory/reports/2016_02_29_raw_data_1791.xls","2023-02-14","./data/raw/2016_02_29_raw_data_1791.xls",TRUE
"1792","Data (XLS)","07/03/2016","http://ec.europa.eu/energy/observatory/reports/2016_03_07_raw_data_1792.xls","2023-02-14","./data/raw/2016_03_07_raw_data_1792.xls",TRUE
"1793","Data (XLS)","14/03/2016","http://ec.europa.eu/energy/observatory/reports/2016_03_14_raw_data_1793.xls","2023-02-14","./data/raw/2016_03_14_raw_data_1793.xls",TRUE
"1794","Data (XLS)","21/03/2016","http://ec.europa.eu/energy/observatory/reports/2016_03_21_raw_data_1794.xls","2023-02-14","./data/raw/2016_03_21_raw_data_1794.xls",TRUE
"1795","Data (XLS)","04/04/2016","http://ec.europa.eu/energy/observatory/reports/2016_04_04_raw_data_1795.xls","2023-02-14","./data/raw/2016_04_04_raw_data_1795.xls",TRUE
"1796","Data (XLS)","11/04/2016","http://ec.europa.eu/energy/observatory/reports/2016_04_11_raw_data_1796.xls","2023-02-14","./data/raw/2016_04_11_raw_data_1796.xls",TRUE
"1797","Data (XLS)","18/04/2016","http://ec.europa.eu/energy/observatory/reports/2016_04_18_raw_data_1797.xls","2023-02-14","./data/raw/2016_04_18_raw_data_1797.xls",TRUE
"1798","Data (XLS)","25/04/2016","http://ec.europa.eu/energy/observatory/reports/2016_04_25_raw_data_1798.xls","2023-02-14","./data/raw/2016_04_25_raw_data_1798.xls",TRUE
"1799","Data (XLS)","02/05/2016","http://ec.europa.eu/energy/observatory/reports/2016_05_02_raw_data_1799.xls","2023-02-14","./data/raw/2016_05_02_raw_data_1799.xls",TRUE
"1800","Data (XLS)","09/05/2016","http://ec.europa.eu/energy/observatory/reports/2016_05_09_raw_data_1800.xls","2023-02-14","./data/raw/2016_05_09_raw_data_1800.xls",TRUE
"1801","Data (XLS)","16/05/2016","http://ec.europa.eu/energy/observatory/reports/2016_05_16_raw_data_1801.xls","2023-02-14","./data/raw/2016_05_16_raw_data_1801.xls",TRUE
"1802","Data (XLS)","23/05/2016","http://ec.europa.eu/energy/observatory/reports/2016_05_23_raw_data_1802.xls","2023-02-14","./data/raw/2016_05_23_raw_data_1802.xls",TRUE
"1803","Data (XLS)","30/05/2016","http://ec.europa.eu/energy/observatory/reports/2016_05_30_raw_data_1803.xls","2023-02-14","./data/raw/2016_05_30_raw_data_1803.xls",TRUE
"1804","Data (XLS)","06/06/2016","http://ec.europa.eu/energy/observatory/reports/2016_06_06_raw_data_1804.xls","2023-02-14","./data/raw/2016_06_06_raw_data_1804.xls",TRUE
"1805","Data (XLS)","13/06/2016","http://ec.europa.eu/energy/observatory/reports/2016_06_13_raw_data_1805.xls","2023-02-14","./data/raw/2016_06_13_raw_data_1805.xls",TRUE
"1806","Data (XLS)","20/06/2016","http://ec.europa.eu/energy/observatory/reports/2016_06_20_raw_data_1806.xls","2023-02-14","./data/raw/2016_06_20_raw_data_1806.xls",TRUE
"1807","Data (XLS)","27/06/2016","http://ec.europa.eu/energy/observatory/reports/2016_06_27_raw_data_1807.xls","2023-02-14","./data/raw/2016_06_27_raw_data_1807.xls",TRUE
"1808","Data (XLS)","04/07/2016","http://ec.europa.eu/energy/observatory/reports/2016_07_04_raw_data_1808.xls","2023-02-14","./data/raw/2016_07_04_raw_data_1808.xls",TRUE
"1809","Data (XLS)","11/07/2016","http://ec.europa.eu/energy/observatory/reports/2016_07_11_raw_data_1809.xls","2023-02-14","./data/raw/2016_07_11_raw_data_1809.xls",TRUE
"1810","Data (XLS)","18/07/2016","http://ec.europa.eu/energy/observatory/reports/2016_07_18_raw_data_1810.xls","2023-02-14","./data/raw/2016_07_18_raw_data_1810.xls",TRUE
"1811","Data (XLS)","25/07/2016","http://ec.europa.eu/energy/observatory/reports/2016_07_25_raw_data_1811.xls","2023-02-14","./data/raw/2016_07_25_raw_data_1811.xls",TRUE
"1812","Data (XLS)","01/08/2016","http://ec.europa.eu/energy/observatory/reports/2016_08_01_raw_data_1812.xls","2023-02-14","./data/raw/2016_08_01_raw_data_1812.xls",TRUE
"1813","Data (XLS)","08/08/2016","http://ec.europa.eu/energy/observatory/reports/2016_08_08_raw_data_1813.xls","2023-02-14","./data/raw/2016_08_08_raw_data_1813.xls",TRUE
"1814","Data (XLS)","15/08/2016","http://ec.europa.eu/energy/observatory/reports/2016_08_15_raw_data_1814.xls","2023-02-14","./data/raw/2016_08_15_raw_data_1814.xls",TRUE
"1815","Data (XLS)","22/08/2016","http://ec.europa.eu/energy/observatory/reports/2016_08_22_raw_data_1815.xls","2023-02-14","./data/raw/2016_08_22_raw_data_1815.xls",TRUE
"1816","Data (XLS)","29/08/2016","http://ec.europa.eu/energy/observatory/reports/2016_08_29_raw_data_1816.xls","2023-02-14","./data/raw/2016_08_29_raw_data_1816.xls",TRUE
"1817","Data (XLS)","05/09/2016","http://ec.europa.eu/energy/observatory/reports/2016_09_05_raw_data_1817.xls","2023-02-14","./data/raw/2016_09_05_raw_data_1817.xls",TRUE
"1818","Data (XLS)","12/09/2016","http://ec.europa.eu/energy/observatory/reports/2016_09_12_raw_data_1818.xls","2023-02-14","./data/raw/2016_09_12_raw_data_1818.xls",TRUE
"1819","Data (XLS)","19/09/2016","http://ec.europa.eu/energy/observatory/reports/2016_09_19_raw_data_1819.xls","2023-02-14","./data/raw/2016_09_19_raw_data_1819.xls",TRUE
"1820","Data (XLS)","26/09/2016","http://ec.europa.eu/energy/observatory/reports/2016_09_26_raw_data_1820.xls","2023-02-14","./data/raw/2016_09_26_raw_data_1820.xls",TRUE
"1821","Data (XLS)","03/10/2016","http://ec.europa.eu/energy/observatory/reports/2016_10_03_raw_data_1821.xls","2023-02-14","./data/raw/2016_10_03_raw_data_1821.xls",TRUE
"1822","Data (XLS)","10/10/2016","http://ec.europa.eu/energy/observatory/reports/2016_10_10_raw_data_1822.xls","2023-02-14","./data/raw/2016_10_10_raw_data_1822.xls",TRUE
"1823","Data (XLS)","17/10/2016","http://ec.europa.eu/energy/observatory/reports/2016_10_17_raw_data_1823.xls","2023-02-14","./data/raw/2016_10_17_raw_data_1823.xls",TRUE
"1824","Data (XLS)","24/10/2016","http://ec.europa.eu/energy/observatory/reports/2016_10_24_raw_data_1824.xls","2023-02-14","./data/raw/2016_10_24_raw_data_1824.xls",TRUE
"1825","Data (XLS)","31/10/2016","http://ec.europa.eu/energy/observatory/reports/2016_10_31_raw_data_1825.xls","2023-02-14","./data/raw/2016_10_31_raw_data_1825.xls",TRUE
"1826","Data (XLS)","07/11/2016","http://ec.europa.eu/energy/observatory/reports/2016_11_07_raw_data_1826.xls","2023-02-14","./data/raw/2016_11_07_raw_data_1826.xls",TRUE
"1827","Data (XLS)","14/11/2016","http://ec.europa.eu/energy/observatory/reports/2016_11_14_raw_data_1827.xls","2023-02-14","./data/raw/2016_11_14_raw_data_1827.xls",TRUE
"1828","Data (XLS)","21/11/2016","http://ec.europa.eu/energy/observatory/reports/2016_11_21_raw_data_1828.xls","2023-02-14","./data/raw/2016_11_21_raw_data_1828.xls",TRUE
"1829","Data (XLS)","28/11/2016","http://ec.europa.eu/energy/observatory/reports/2016_11_28_raw_data_1829.xls","2023-02-14","./data/raw/2016_11_28_raw_data_1829.xls",TRUE
"1830","Data (XLS)","05/12/2016","http://ec.europa.eu/energy/observatory/reports/2016_12_05_raw_data_1830.xls","2023-02-14","./data/raw/2016_12_05_raw_data_1830.xls",TRUE
"1831","Data (XLS)","12/12/2016","http://ec.europa.eu/energy/observatory/reports/2016_12_12_raw_data_1831.xls","2023-02-14","./data/raw/2016_12_12_raw_data_1831.xls",TRUE
"1832","Data (XLS)","19/12/2016","http://ec.europa.eu/energy/observatory/reports/2016_12_19_raw_data_1832.xls","2023-02-14","./data/raw/2016_12_19_raw_data_1832.xls",TRUE
"1833","Data (XLS)","02/01/2017","http://ec.europa.eu/energy/observatory/reports/2017_01_02_raw_data_1833.xls","2023-02-14","./data/raw/2017_01_02_raw_data_1833.xls",TRUE
"1834","Data (XLS)","09/01/2017","http://ec.europa.eu/energy/observatory/reports/2017_01_09_raw_data_1834.xls","2023-02-14","./data/raw/2017_01_09_raw_data_1834.xls",TRUE
"1835","Data (XLS)","16/01/2017","http://ec.europa.eu/energy/observatory/reports/2017_01_16_raw_data_1835.xls","2023-02-14","./data/raw/2017_01_16_raw_data_1835.xls",TRUE
"1836","Data (XLS)","23/01/2017","http://ec.europa.eu/energy/observatory/reports/2017_01_23_raw_data_1836.xls","2023-02-14","./data/raw/2017_01_23_raw_data_1836.xls",TRUE
"1837","Data (XLS)","30/01/2017","http://ec.europa.eu/energy/observatory/reports/2017_01_30_raw_data_1837.xls","2023-02-14","./data/raw/2017_01_30_raw_data_1837.xls",TRUE
"1838","Data (XLS)","06/02/2017","http://ec.europa.eu/energy/observatory/reports/2017_02_06_raw_data_1838.xls","2023-02-14","./data/raw/2017_02_06_raw_data_1838.xls",TRUE
"1839","Data (XLS)","13/02/2017","http://ec.europa.eu/energy/observatory/reports/2017_02_13_raw_data_1839.xls","2023-02-14","./data/raw/2017_02_13_raw_data_1839.xls",TRUE
"1840","Data (XLS)","20/02/2017","http://ec.europa.eu/energy/observatory/reports/2017_02_20_raw_data_1840.xls","2023-02-14","./data/raw/2017_02_20_raw_data_1840.xls",TRUE
"1841","Data (XLS)","27/02/2017","http://ec.europa.eu/energy/observatory/reports/2017_02_27_raw_data_1841.xls","2023-02-14","./data/raw/2017_02_27_raw_data_1841.xls",TRUE
"1842","Data (XLS)","06/03/2017","http://ec.europa.eu/energy/observatory/reports/2017_03_06_raw_data_1842.xls","2023-02-14","./data/raw/2017_03_06_raw_data_1842.xls",TRUE
"1843","Data (XLS)","13/03/2017","http://ec.europa.eu/energy/observatory/reports/2017_03_13_raw_data_1843.xls","2023-02-14","./data/raw/2017_03_13_raw_data_1843.xls",TRUE
